,Date,Período,Região,Estado,Variantes,Variantes relevantes,Classificação,Frequência
1088,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
1089,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,122
1090,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,6
1091,2021-03,Mar 2021,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1092,2021-03,Mar 2021,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
1093,2021-03,Mar 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,86
1094,2021-03,Mar 2021,Sul,Santa Catarina,P.2,P.2,VOC/VOI,4
1095,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1096,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,3
1097,2021-04,Abr 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,169
1098,2021-04,Abr 2021,Centro-oeste,Goiás,P.1.7,P.1.7,VOC/VOI,3
1099,2021-04,Abr 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1100,2021-04,Abr 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1101,2021-04,Abr 2021,Centro-oeste,Mato Grosso,P.1.7,P.1.7,VOC/VOI,2
1102,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,20
1103,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,2
1104,2021-04,Abr 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,55
1105,2021-04,Abr 2021,Nordeste,Alagoas,P.1.7,P.1.7,VOC/VOI,5
1106,2021-04,Abr 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,35
1107,2021-04,Abr 2021,Nordeste,Bahia,P.1.7,P.1.7,VOC/VOI,1
1108,2021-04,Abr 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,2
1109,2021-04,Abr 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,33
1110,2021-04,Abr 2021,Nordeste,Ceará,P.1.7,P.1.7,VOC/VOI,1
1111,2021-04,Abr 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,50
1112,2021-04,Abr 2021,Nordeste,Maranhão,P.1.7,P.1.7,VOC/VOI,3
1113,2021-04,Abr 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,24
1114,2021-04,Abr 2021,Nordeste,Paraíba,P.1.7,P.1.7,VOC/VOI,1
1115,2021-04,Abr 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1116,2021-04,Abr 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,29
1117,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1118,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,2
1119,2021-04,Abr 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1120,2021-04,Abr 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,22
1121,2021-04,Abr 2021,Norte,Amazonas,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1122,2021-04,Abr 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,107
1123,2021-04,Abr 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,2
1124,2021-04,Abr 2021,Norte,Amazonas,P.1.4,P.1.4,VOC/VOI,27
1125,2021-04,Abr 2021,Norte,Amazonas,P.1.5,Outras VOC/VOI,VOC/VOI,2
1126,2021-04,Abr 2021,Norte,Amazonas,P.1.6,P.1.6,VOC/VOI,17
1127,2021-04,Abr 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,33
1128,2021-04,Abr 2021,Norte,Roraima,P.1.5,Outras VOC/VOI,VOC/VOI,1
1129,2021-04,Abr 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,17
1130,2021-04,Abr 2021,Norte,Tocantins,P.1.7,P.1.7,VOC/VOI,1
1131,2021-04,Abr 2021,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1132,2021-04,Abr 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
1133,2021-04,Abr 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,25
1134,2021-04,Abr 2021,Sudeste,Espírito Santo,P.1.7,P.1.7,VOC/VOI,3
1135,2021-04,Abr 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,2
1136,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1137,2021-04,Abr 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,13
1138,2021-04,Abr 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,18
1139,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,874
1140,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.1.7,P.1.7,VOC/VOI,2
1141,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,7
1142,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.5,Não VOC/VOI,Não VOC/VOI,3
1143,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1144,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
1145,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.318,Não VOC/VOI,Não VOC/VOI,5
1146,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,97
1147,2021-04,Abr 2021,Sudeste,São Paulo,B.1.351 (Beta),Outras VOC/VOI,VOC/VOI,2
1148,2021-04,Abr 2021,Sudeste,São Paulo,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,2
1149,2021-04,Abr 2021,Sudeste,São Paulo,N.10,Não VOC/VOI,Não VOC/VOI,1
1150,2021-04,Abr 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,1
1151,2021-04,Abr 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,2251
1152,2021-04,Abr 2021,Sudeste,São Paulo,P.1.3,Outras VOC/VOI,VOC/VOI,2
1153,2021-04,Abr 2021,Sudeste,São Paulo,P.1.7,P.1.7,VOC/VOI,14
1154,2021-04,Abr 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,19
1155,2021-04,Abr 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,48
1156,2021-04,Abr 2021,Sudeste,São Paulo,P.5,Não VOC/VOI,Não VOC/VOI,8
1157,2021-04,Abr 2021,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1158,2021-04,Abr 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1159,2021-04,Abr 2021,Sul,Paraná,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,3
1160,2021-04,Abr 2021,Sul,Paraná,N.10,Não VOC/VOI,Não VOC/VOI,1
1161,2021-04,Abr 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,164
1162,2021-04,Abr 2021,Sul,Paraná,P.1.4,P.1.4,VOC/VOI,2
1163,2021-04,Abr 2021,Sul,Paraná,P.1.7,P.1.7,VOC/VOI,3
1164,2021-04,Abr 2021,Sul,Paraná,P.2,P.2,VOC/VOI,3
1165,2021-04,Abr 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
1166,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,89
1167,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,5
1168,2021-04,Abr 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1169,2021-04,Abr 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,66
1170,2021-04,Abr 2021,Sul,Santa Catarina,P.1.7,P.1.7,VOC/VOI,1
1171,2021-05,Mai 2021,Centro-oeste,Distrito Federal,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1172,2021-05,Mai 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1173,2021-05,Mai 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,155
1174,2021-05,Mai 2021,Centro-oeste,Goiás,P.1.7,P.1.7,VOC/VOI,26
1175,2021-05,Mai 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,21
1176,2021-05,Mai 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1177,2021-05,Mai 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,54
1178,2021-05,Mai 2021,Nordeste,Alagoas,P.1.7,P.1.7,VOC/VOI,7
1179,2021-05,Mai 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,14
1180,2021-05,Mai 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,111
1181,2021-05,Mai 2021,Nordeste,Bahia,P.1.7,P.1.7,VOC/VOI,3
1182,2021-05,Mai 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,1
1183,2021-05,Mai 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,74
1184,2021-05,Mai 2021,Nordeste,Ceará,P.1.4,P.1.4,VOC/VOI,5
1185,2021-05,Mai 2021,Nordeste,Ceará,P.1.7,P.1.7,VOC/VOI,1
1186,2021-05,Mai 2021,Nordeste,Maranhão,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,5
1187,2021-05,Mai 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,32
1188,2021-05,Mai 2021,Nordeste,Maranhão,P.1.7,P.1.7,VOC/VOI,13
1189,2021-05,Mai 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1190,2021-05,Mai 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1191,2021-05,Mai 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,132
1192,2021-05,Mai 2021,Nordeste,Pernambuco,P.1.7,P.1.7,VOC/VOI,1
1193,2021-05,Mai 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,14
1194,2021-05,Mai 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1195,2021-05,Mai 2021,Nordeste,Sergipe,P.4,Não VOC/VOI,Não VOC/VOI,1
1196,2021-05,Mai 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,105
1197,2021-05,Mai 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,23
1198,2021-05,Mai 2021,Norte,Amazonas,P.1.4,P.1.4,VOC/VOI,64
1199,2021-05,Mai 2021,Norte,Amazonas,P.1.5,Outras VOC/VOI,VOC/VOI,4
1200,2021-05,Mai 2021,Norte,Amazonas,P.1.6,P.1.6,VOC/VOI,70
1201,2021-05,Mai 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,23
1202,2021-05,Mai 2021,Norte,Pará,P.1.7,P.1.7,VOC/VOI,2
1203,2021-05,Mai 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1204,2021-05,Mai 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,12
1205,2021-05,Mai 2021,Norte,Tocantins,P.1.7,P.1.7,VOC/VOI,7
1206,2021-05,Mai 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1207,2021-05,Mai 2021,Sudeste,Minas Gerais,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
1208,2021-05,Mai 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1209,2021-05,Mai 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,14
1210,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,886
1211,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,1
1212,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1.3,Outras VOC/VOI,VOC/VOI,2
1213,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1.4,P.1.4,VOC/VOI,1
1214,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1.7,P.1.7,VOC/VOI,2
1215,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,2
1216,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.5,Não VOC/VOI,Não VOC/VOI,2
1217,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
1218,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.318,Não VOC/VOI,Não VOC/VOI,4
1219,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,95
1220,2021-05,Mai 2021,Sudeste,São Paulo,B.1.177,Não VOC/VOI,Não VOC/VOI,1
1221,2021-05,Mai 2021,Sudeste,São Paulo,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
1222,2021-05,Mai 2021,Sudeste,São Paulo,B.1.631,Não VOC/VOI,Não VOC/VOI,1
1223,2021-05,Mai 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,2832
1224,2021-05,Mai 2021,Sudeste,São Paulo,P.1.3,Outras VOC/VOI,VOC/VOI,2
1225,2021-05,Mai 2021,Sudeste,São Paulo,P.1.5,Outras VOC/VOI,VOC/VOI,1
1226,2021-05,Mai 2021,Sudeste,São Paulo,P.1.7,P.1.7,VOC/VOI,71
1227,2021-05,Mai 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,56
1228,2021-05,Mai 2021,Sudeste,São Paulo,P.5,Não VOC/VOI,Não VOC/VOI,3
1229,2021-05,Mai 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1230,2021-05,Mai 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,90
1231,2021-05,Mai 2021,Sul,Paraná,P.1.7,P.1.7,VOC/VOI,3
1232,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,24
1233,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1234,2021-05,Mai 2021,Sul,Rio Grande do Sul,C.37 (Lambda),Outras VOC/VOI,VOC/VOI,1
1235,2021-05,Mai 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,132
1236,2021-05,Mai 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,44
1237,2021-05,Mai 2021,Sul,Santa Catarina,P.1.7,P.1.7,VOC/VOI,1
1238,2021-06,Jun 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,316
1239,2021-06,Jun 2021,Centro-oeste,Goiás,P.1.7,P.1.7,VOC/VOI,113
1240,2021-06,Jun 2021,Centro-oeste,Mato Grosso,B.1.621,Não VOC/VOI,Não VOC/VOI,1
1241,2021-06,Jun 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1242,2021-06,Jun 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,63
1243,2021-06,Jun 2021,Nordeste,Alagoas,P.1.7,P.1.7,VOC/VOI,2
1244,2021-06,Jun 2021,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
1245,2021-06,Jun 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1246,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,21
1247,2021-06,Jun 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,79
1248,2021-06,Jun 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,91
1249,2021-06,Jun 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1250,2021-06,Jun 2021,Nordeste,Maranhão,P.1.7,P.1.7,VOC/VOI,4
1251,2021-06,Jun 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,18
1252,2021-06,Jun 2021,Nordeste,Paraíba,P.1.7,P.1.7,VOC/VOI,3
1253,2021-06,Jun 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,26
1254,2021-06,Jun 2021,Nordeste,Pernambuco,P.1.7,P.1.7,VOC/VOI,3
1255,2021-06,Jun 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,14
1256,2021-06,Jun 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1257,2021-06,Jun 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,46
1258,2021-06,Jun 2021,Norte,Amazonas,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,1
1259,2021-06,Jun 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,1
1260,2021-06,Jun 2021,Norte,Amazonas,P.1.4,P.1.4,VOC/VOI,143
1261,2021-06,Jun 2021,Norte,Amazonas,P.1.5,Outras VOC/VOI,VOC/VOI,3
1262,2021-06,Jun 2021,Norte,Amazonas,P.1.6,P.1.6,VOC/VOI,101
1263,2021-06,Jun 2021,Norte,Amazonas,P.1.7,P.1.7,VOC/VOI,1
1264,2021-06,Jun 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,62
1265,2021-06,Jun 2021,Norte,Pará,P.1.7,P.1.7,VOC/VOI,5
1266,2021-06,Jun 2021,Norte,Tocantins,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
1267,2021-06,Jun 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1268,2021-06,Jun 2021,Norte,Tocantins,P.1.7,P.1.7,VOC/VOI,10
1269,2021-06,Jun 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1270,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1271,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1.7,P.1.7,VOC/VOI,1
1272,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,2
1273,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
1274,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,63
1275,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.621,Não VOC/VOI,Não VOC/VOI,1
1276,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,937
1277,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,28
1278,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.3,Outras VOC/VOI,VOC/VOI,1
1279,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.4,P.1.4,VOC/VOI,3
1280,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.6,P.1.6,VOC/VOI,1
1281,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.7,P.1.7,VOC/VOI,8
1282,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,1
1283,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.4,Não VOC/VOI,Não VOC/VOI,1
1284,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.5,Não VOC/VOI,Não VOC/VOI,5
1285,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1286,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,14
1287,2021-06,Jun 2021,Sudeste,São Paulo,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,6
1288,2021-06,Jun 2021,Sudeste,São Paulo,C.37 (Lambda),Outras VOC/VOI,VOC/VOI,3
1289,2021-06,Jun 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,713
1290,2021-06,Jun 2021,Sudeste,São Paulo,P.1.4,P.1.4,VOC/VOI,1
1291,2021-06,Jun 2021,Sudeste,São Paulo,P.1.7,P.1.7,VOC/VOI,53
1292,2021-06,Jun 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,27
1293,2021-06,Jun 2021,Sul,Paraná,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,2
1294,2021-06,Jun 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,57
1295,2021-06,Jun 2021,Sul,Paraná,P.1.7,P.1.7,VOC/VOI,4
1296,2021-06,Jun 2021,Sul,Rio Grande do Sul,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
1297,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,35
1298,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1.7,P.1.7,VOC/VOI,1
1299,2021-06,Jun 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1300,2021-06,Jun 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,55
1301,2021-06,Jun 2021,Sul,Santa Catarina,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,5
1302,2021-07,Jul 2021,Centro-oeste,Distrito Federal,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1303,2021-07,Jul 2021,Centro-oeste,Goiás,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,3
1304,2021-07,Jul 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,60
1305,2021-07,Jul 2021,Centro-oeste,Goiás,P.1.3,Outras VOC/VOI,VOC/VOI,1
1306,2021-07,Jul 2021,Centro-oeste,Goiás,P.1.7,P.1.7,VOC/VOI,42
1307,2021-07,Jul 2021,Centro-oeste,Mato Grosso,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
1308,2021-07,Jul 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1309,2021-07,Jul 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1310,2021-07,Jul 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1311,2021-07,Jul 2021,Nordeste,Pernambuco,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,3
1312,2021-07,Jul 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,146
1313,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.4,P.1.4,VOC/VOI,2
1314,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.7,P.1.7,VOC/VOI,13
1315,2021-07,Jul 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1316,2021-07,Jul 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1317,2021-07,Jul 2021,Norte,Amazonas,P.1.4,P.1.4,VOC/VOI,35
1318,2021-07,Jul 2021,Norte,Amazonas,P.1.5,Outras VOC/VOI,VOC/VOI,1
1319,2021-07,Jul 2021,Norte,Amazonas,P.1.6,P.1.6,VOC/VOI,7
1320,2021-07,Jul 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1321,2021-07,Jul 2021,Norte,Tocantins,P.1.7,P.1.7,VOC/VOI,5
1322,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1323,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1.7,P.1.7,VOC/VOI,1
1324,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1325,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,98
1326,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,164
1327,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,14
1328,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.4,P.1.4,VOC/VOI,4
1329,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.7,P.1.7,VOC/VOI,4
1330,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.4,Não VOC/VOI,Não VOC/VOI,1
1331,2021-07,Jul 2021,Sudeste,São Paulo,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,100
1332,2021-07,Jul 2021,Sudeste,São Paulo,B.1.621,Não VOC/VOI,Não VOC/VOI,4
1333,2021-07,Jul 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,154
1334,2021-07,Jul 2021,Sudeste,São Paulo,P.1+S:P681R+S:T470N,Outras VOC/VOI,VOC/VOI,1
1335,2021-07,Jul 2021,Sudeste,São Paulo,P.1.4,P.1.4,VOC/VOI,2
1336,2021-07,Jul 2021,Sudeste,São Paulo,P.1.7,P.1.7,VOC/VOI,13
1337,2021-07,Jul 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,7
1338,2021-07,Jul 2021,Sul,Paraná,P.1.7,P.1.7,VOC/VOI,1
1339,2021-07,Jul 2021,Sul,Paraná,P.2,P.2,VOC/VOI,1
1340,2021-07,Jul 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
