Data,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Quantidade
2022-05-01,Mai 2022,Centro-oeste,Goiás,FIOCRUZ,BA.5.1,BA.5.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,B.1.1.529,Outras,2
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.1.1,BA.1.* (Omicron),8
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.1.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.1.14.1,BA.1.* (Omicron),6
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2,BA.2.* (Omicron),395
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.12.1,BA.2.* (Omicron),7
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.23,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.3,BA.2.* (Omicron),7
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.3.16,BA.2.* (Omicron),36
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.39,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.56,BA.2.* (Omicron),13
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.72,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.81,BA.2.* (Omicron),14
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.9,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.2.9.3,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.3,Outras,2
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.4,BA.4.* (Omicron),5
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.5.1,BA.5.* (Omicron),5
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.5.1.20,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.5.2,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BA.5.2.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Goiás,Outros,BF.1,Outras,1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,FIOCRUZ,BA.2,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.1.1,BA.1.* (Omicron),2
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.1.14,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.1.14.1,BA.1.* (Omicron),4
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.1.14.2,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.2,BA.2.* (Omicron),5
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso,Outros,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.2,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,BA.2.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.529,Outras,5
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.1.1,BA.1.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.1.17,BA.1.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2,BA.2.* (Omicron),101
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.3.16,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.37,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.39,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.56,BA.2.* (Omicron),39
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.81,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.2.9,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,BA.5.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Centro-oeste,Mato Grosso do Sul,Outros,XAG,Outras,2
2022-05-01,Mai 2022,Nordeste,Alagoas,Outros,BA.2,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Nordeste,Alagoas,Outros,BA.2.9,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Alagoas,Outros,BA.4.1,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Alagoas,Outros,BF.41,Outras,1
2022-05-01,Mai 2022,Nordeste,Alagoas,Outros,XAG,Outras,1
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1,BA.1.* (Omicron),128
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.1,BA.1.* (Omicron),148
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.1.1,BA.1.* (Omicron),11
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.14,BA.1.* (Omicron),33
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.14.1,BA.1.* (Omicron),15
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.14.2,BA.1.* (Omicron),16
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.15,BA.1.* (Omicron),99
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.17.2,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.18,BA.1.* (Omicron),14
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.1.9,BA.1.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.2,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.2.23,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.2.56,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.2.9,BA.2.* (Omicron),13
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.4.1,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.5.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Bahia,FIOCRUZ,BA.5.2.28,BA.5.* (Omicron),11
2022-05-01,Mai 2022,Nordeste,Bahia,Outros,BA.2,BA.2.* (Omicron),8
2022-05-01,Mai 2022,Nordeste,Bahia,Outros,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,Outros,BA.2.56,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,Outros,BA.2.9,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Bahia,Outros,BA.2.9.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.1,BA.1.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.2,BA.2.* (Omicron),11
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.2.5,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.2.9,BA.2.* (Omicron),7
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.2.9.5,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Ceará,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BA.2,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BA.2.56,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BA.2.81,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BA.2.9,BA.2.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BA.4,BA.4.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Ceará,Outros,BE.1,BE.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Maranhão,FIOCRUZ,BA.2,BA.2.* (Omicron),10
2022-05-01,Mai 2022,Nordeste,Maranhão,Outros,BA.2,BA.2.* (Omicron),9
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.2,BA.2.* (Omicron),27
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.2.12.1,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.2.36,BA.2.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.2.48,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Paraíba,Outros,BA.5.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.1.1,BA.1.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.1.15,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2,BA.2.* (Omicron),139
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.12.1,BA.2.* (Omicron),7
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.13,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.3.6,BA.2.* (Omicron),8
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.48,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.56,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.7,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.72,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.9,BA.2.* (Omicron),11
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.2.9.3,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.4,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.4.1,BA.4.* (Omicron),30
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.5.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Pernambuco,FIOCRUZ,XAG,Outras,2
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2,BA.2.* (Omicron),105
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.12.1,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.13,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.3.6,BA.2.* (Omicron),11
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.47,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.48,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.5,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.56,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.7,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.9,BA.2.* (Omicron),12
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.2.9.3,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.4,BA.4.* (Omicron),7
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.4.1,BA.4.* (Omicron),51
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.5.1,BA.5.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.5.1.35,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BA.5.2.1,BA.5.* (Omicron),10
2022-05-01,Mai 2022,Nordeste,Pernambuco,Outros,BF.39,Outras,2
2022-05-01,Mai 2022,Nordeste,Piauí,FIOCRUZ,BA.1.14,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Piauí,FIOCRUZ,BA.4,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Piauí,FIOCRUZ,BA.5.2,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Piauí,Outros,BA.2,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,B.1.1.529,Outras,1
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.2,BA.2.* (Omicron),79
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.2.12.1,BA.2.* (Omicron),16
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.2.56,BA.2.* (Omicron),5
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.2.81,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.2.9,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.4.1,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Nordeste,Rio Grande do Norte,Outros,BA.5.2.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Nordeste,Sergipe,Outros,BA.2,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Nordeste,Sergipe,Outros,BA.2.56,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.2,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.2.12.1,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.2.56,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Amazonas,FIOCRUZ,BA.2.9,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Amazonas,Outros,BA.2.12.1,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Amazonas,Outros,BA.5.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Norte,Amazonas,Outros,BA.5.1.24,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Norte,Pará,Outros,B.1.1.529,Outras,1
2022-05-01,Mai 2022,Norte,Pará,Outros,BA.2,BA.2.* (Omicron),6
2022-05-01,Mai 2022,Norte,Pará,Outros,BA.4,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Norte,Rondônia,FIOCRUZ,BA.1.1,BA.1.* (Omicron),2
2022-05-01,Mai 2022,Norte,Rondônia,FIOCRUZ,BA.2.36,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Rondônia,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Norte,Rondônia,Outros,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Norte,Rondônia,Outros,BA.2,BA.2.* (Omicron),9
2022-05-01,Mai 2022,Norte,Rondônia,Outros,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Rondônia,Outros,BA.2.9,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Norte,Roraima,FIOCRUZ,BA.2.23,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Tocantins,FIOCRUZ,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Norte,Tocantins,FIOCRUZ,BA.2,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Norte,Tocantins,Outros,BA.1.1,BA.1.* (Omicron),3
2022-05-01,Mai 2022,Norte,Tocantins,Outros,BA.1.14.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Norte,Tocantins,Outros,BA.2,BA.2.* (Omicron),37
2022-05-01,Mai 2022,Norte,Tocantins,Outros,BA.2.81,BA.2.* (Omicron),5
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.1,BA.1.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.1.14.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2,BA.2.* (Omicron),61
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.12.1,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.23,BA.2.* (Omicron),11
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.3,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.5,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.56,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.9,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.9.2,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.2.9.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.4.1,BA.4.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.5.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,BA.5.2.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Espírito Santo,Outros,XAG,Outras,2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.1.1,BA.1.* (Omicron),5
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2,BA.2.* (Omicron),135
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.12.1,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.23,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.47,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.48,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.56,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.69,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.81,BA.2.* (Omicron),14
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.2.9,BA.2.* (Omicron),10
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.5.2,BA.5.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,FIOCRUZ,XAG,Outras,2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.1.1,BA.1.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.1.15,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2,BA.2.* (Omicron),203
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.10,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.12.1,BA.2.* (Omicron),8
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.13,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.23,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.3,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.35,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.47,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.56,BA.2.* (Omicron),11
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.63,BA.2.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.81,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.9,BA.2.* (Omicron),22
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.2.9.5,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.4,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.4.1,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.5.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BA.5.2.1,BA.5.* (Omicron),12
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,BF.1,Outras,1
2022-05-01,Mai 2022,Sudeste,Minas Gerais,Outros,XAG,Outras,6
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.1.1,BA.1.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.1.15,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2,BA.2.* (Omicron),76
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.1,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.12.1,BA.2.* (Omicron),17
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.22,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.23,BA.2.* (Omicron),8
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.3,BA.2.* (Omicron),3
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.3.2,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.5,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.56,BA.2.* (Omicron),9
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.81,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.9,BA.2.* (Omicron),8
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.2.9.3,BA.2.* (Omicron),9
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.4,BA.4.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.4.1,BA.4.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5,BA.5.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.1,BA.5.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.1.15,BA.5.* (Omicron),4
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.2,BA.5.* (Omicron),9
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BA.5.2.1,BA.5.* (Omicron),67
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BF.12,Outras,12
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BF.39,Outras,1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,FIOCRUZ,BF.41,Outras,1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.1.1,BA.1.* (Omicron),10
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.1.1.1,BA.1.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.2,BA.2.* (Omicron),400
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.2.1,BA.2.* (Omicron),2
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.2.10,BA.2.* (Omicron),1
2022-05-01,Mai 2022,Sudeste,Rio de Janeiro,Outros,BA.2.12.1,BA.2.* (Omicron),32
