,Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
1543,2021-07-01,Jul 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),1
1544,2021-07-01,Jul 2021,Nordeste,Bahia,Outros,Outras,1
1545,2021-07-01,Jul 2021,Nordeste,Bahia,Outros,P.1+P.1.* (Gama),121
1546,2021-07-01,Jul 2021,Nordeste,Ceará,FIOCRUZ,AY.*+B.1.617.2 (Delta),20
1547,2021-07-01,Jul 2021,Nordeste,Ceará,FIOCRUZ,P.1+P.1.* (Gama),120
1548,2021-07-01,Jul 2021,Nordeste,Ceará,Outros,P.1+P.1.* (Gama),12
1549,2021-07-01,Jul 2021,Nordeste,Maranhão,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1550,2021-07-01,Jul 2021,Nordeste,Maranhão,FIOCRUZ,P.1+P.1.* (Gama),37
1551,2021-07-01,Jul 2021,Nordeste,Maranhão,Outros,AY.*+B.1.617.2 (Delta),1
1552,2021-07-01,Jul 2021,Nordeste,Maranhão,Outros,P.1+P.1.* (Gama),38
1553,2021-07-01,Jul 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1554,2021-07-01,Jul 2021,Nordeste,Paraíba,FIOCRUZ,P.1+P.1.* (Gama),21
1555,2021-07-01,Jul 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),9
1556,2021-07-01,Jul 2021,Nordeste,Pernambuco,FIOCRUZ,P.1+P.1.* (Gama),521
1557,2021-07-01,Jul 2021,Nordeste,Pernambuco,Outros,B.1.1.7 (Alfa),1
1558,2021-07-01,Jul 2021,Nordeste,Pernambuco,Outros,P.1+P.1.* (Gama),21
1559,2021-07-01,Jul 2021,Nordeste,Piauí,FIOCRUZ,P.1+P.1.* (Gama),3
1560,2021-07-01,Jul 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1+P.1.* (Gama),21
1561,2021-07-01,Jul 2021,Nordeste,Rio Grande do Norte,Outros,P.1+P.1.* (Gama),7
1562,2021-07-01,Jul 2021,Nordeste,Sergipe,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1563,2021-07-01,Jul 2021,Nordeste,Sergipe,FIOCRUZ,P.1+P.1.* (Gama),40
1564,2021-07-01,Jul 2021,Norte,Acre,Outros,P.1+P.1.* (Gama),9
1565,2021-07-01,Jul 2021,Norte,Amapá,FIOCRUZ,P.1+P.1.* (Gama),67
1566,2021-07-01,Jul 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1567,2021-07-01,Jul 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),340
1568,2021-07-01,Jul 2021,Norte,Amazonas,Outros,P.1+P.1.* (Gama),1
1569,2021-07-01,Jul 2021,Norte,Pará,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1570,2021-07-01,Jul 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),37
1571,2021-07-01,Jul 2021,Norte,Pará,Outros,AY.*+B.1.617.2 (Delta),1
1572,2021-07-01,Jul 2021,Norte,Pará,Outros,P.1+P.1.* (Gama),23
1573,2021-07-01,Jul 2021,Norte,Rondônia,FIOCRUZ,P.1+P.1.* (Gama),39
1574,2021-07-01,Jul 2021,Norte,Rondônia,Outros,AY.*+B.1.617.2 (Delta),1
1575,2021-07-01,Jul 2021,Norte,Rondônia,Outros,P.1+P.1.* (Gama),14
1576,2021-07-01,Jul 2021,Norte,Roraima,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1577,2021-07-01,Jul 2021,Norte,Roraima,FIOCRUZ,P.1+P.1.* (Gama),41
1578,2021-07-01,Jul 2021,Norte,Roraima,Outros,P.1+P.1.* (Gama),3
1579,2021-07-01,Jul 2021,Norte,Tocantins,FIOCRUZ,AY.*+B.1.617.2 (Delta),2
1580,2021-07-01,Jul 2021,Norte,Tocantins,FIOCRUZ,P.1+P.1.* (Gama),22
1581,2021-07-01,Jul 2021,Norte,Tocantins,Outros,P.1+P.1.* (Gama),58
1582,2021-07-01,Jul 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.*+B.1.617.2 (Delta),27
1583,2021-07-01,Jul 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),2
1584,2021-07-01,Jul 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1+P.1.* (Gama),178
1585,2021-07-01,Jul 2021,Sudeste,Espírito Santo,Outros,AY.*+B.1.617.2 (Delta),1
1586,2021-07-01,Jul 2021,Sudeste,Espírito Santo,Outros,P.1+P.1.* (Gama),3
1587,2021-07-01,Jul 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.*+B.1.617.2 (Delta),25
1588,2021-07-01,Jul 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),1
1589,2021-07-01,Jul 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1+P.1.* (Gama),29
1590,2021-07-01,Jul 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),21
1591,2021-07-01,Jul 2021,Sudeste,Minas Gerais,Outros,P.1+P.1.* (Gama),12
1592,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),183
1593,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1+P.1.* (Gama),154
1594,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),380
1595,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,Outros,B.1.1,1
1596,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),3
1597,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,Outros,Outras,2
1598,2021-07-01,Jul 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),417
1599,2021-07-01,Jul 2021,Sudeste,São Paulo,FIOCRUZ,P.1+P.1.* (Gama),1
1600,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),273
1601,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,B.1.1,1
1602,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,B.1.1.28,3
1603,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),46
1604,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,Outras,31
1605,2021-07-01,Jul 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),5845
1606,2021-07-01,Jul 2021,Sul,Paraná,FIOCRUZ,AY.*+B.1.617.2 (Delta),129
1607,2021-07-01,Jul 2021,Sul,Paraná,FIOCRUZ,Outras,1
1608,2021-07-01,Jul 2021,Sul,Paraná,FIOCRUZ,P.1+P.1.* (Gama),125
1609,2021-07-01,Jul 2021,Sul,Paraná,FIOCRUZ,P.2,2
1610,2021-07-01,Jul 2021,Sul,Paraná,Outros,AY.*+B.1.617.2 (Delta),19
1611,2021-07-01,Jul 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),1
1612,2021-07-01,Jul 2021,Sul,Paraná,Outros,Outras,1
1613,2021-07-01,Jul 2021,Sul,Paraná,Outros,P.1+P.1.* (Gama),159
1614,2021-07-01,Jul 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.*+B.1.617.2 (Delta),61
1615,2021-07-01,Jul 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1+P.1.* (Gama),80
1616,2021-07-01,Jul 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),33
1617,2021-07-01,Jul 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,1
1618,2021-07-01,Jul 2021,Sul,Rio Grande do Sul,Outros,P.1+P.1.* (Gama),84
1619,2021-07-01,Jul 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),83
1620,2021-07-01,Jul 2021,Sul,Santa Catarina,FIOCRUZ,P.1+P.1.* (Gama),95
1621,2021-07-01,Jul 2021,Sul,Santa Catarina,Outros,AY.*+B.1.617.2 (Delta),1
1622,2021-07-01,Jul 2021,Sul,Santa Catarina,Outros,P.1+P.1.* (Gama),21
1623,2021-08-01,Ago 2021,Centro-oeste,Distrito Federal,Outros,AY.*+B.1.617.2 (Delta),36
1624,2021-08-01,Ago 2021,Centro-oeste,Distrito Federal,Outros,P.1+P.1.* (Gama),43
1625,2021-08-01,Ago 2021,Centro-oeste,Goiás,FIOCRUZ,AY.*+B.1.617.2 (Delta),48
1626,2021-08-01,Ago 2021,Centro-oeste,Goiás,FIOCRUZ,P.1+P.1.* (Gama),79
1627,2021-08-01,Ago 2021,Centro-oeste,Goiás,Outros,AY.*+B.1.617.2 (Delta),79
1628,2021-08-01,Ago 2021,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),393
1629,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso,Outros,AY.*+B.1.617.2 (Delta),12
1630,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso,Outros,P.1+P.1.* (Gama),19
1631,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1632,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1+P.1.* (Gama),1
1633,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.*+B.1.617.2 (Delta),3
1634,2021-08-01,Ago 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1+P.1.* (Gama),7
1635,2021-08-01,Ago 2021,Nordeste,Alagoas,FIOCRUZ,AY.*+B.1.617.2 (Delta),57
1636,2021-08-01,Ago 2021,Nordeste,Alagoas,FIOCRUZ,P.1+P.1.* (Gama),36
1637,2021-08-01,Ago 2021,Nordeste,Alagoas,Outros,AY.*+B.1.617.2 (Delta),98
1638,2021-08-01,Ago 2021,Nordeste,Alagoas,Outros,P.1+P.1.* (Gama),72
1639,2021-08-01,Ago 2021,Nordeste,Bahia,FIOCRUZ,AY.*+B.1.617.2 (Delta),65
1640,2021-08-01,Ago 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.28,1
1641,2021-08-01,Ago 2021,Nordeste,Bahia,FIOCRUZ,P.1+P.1.* (Gama),56
1642,2021-08-01,Ago 2021,Nordeste,Bahia,Outros,AY.*+B.1.617.2 (Delta),45
1643,2021-08-01,Ago 2021,Nordeste,Bahia,Outros,Outras,2
1644,2021-08-01,Ago 2021,Nordeste,Bahia,Outros,P.1+P.1.* (Gama),81
1645,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,AY.*+B.1.617.2 (Delta),87
1646,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,P.1+P.1.* (Gama),33
1647,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,AY.*+B.1.617.2 (Delta),6
1648,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,P.1+P.1.* (Gama),8
1649,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,AY.*+B.1.617.2 (Delta),5
1650,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,P.1+P.1.* (Gama),47
1651,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,AY.*+B.1.617.2 (Delta),1
1652,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,P.1+P.1.* (Gama),27
1653,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),276
1654,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,P.1+P.1.* (Gama),42
1655,2021-08-01,Ago 2021,Nordeste,Paraíba,Outros,AY.*+B.1.617.2 (Delta),4
1656,2021-08-01,Ago 2021,Nordeste,Paraíba,Outros,P.1+P.1.* (Gama),5
1657,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),32
1658,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1+P.1.* (Gama),106
1659,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.*+B.1.617.2 (Delta),51
1660,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,P.1+P.1.* (Gama),75
1661,2021-08-01,Ago 2021,Nordeste,Piauí,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1662,2021-08-01,Ago 2021,Nordeste,Piauí,FIOCRUZ,P.1+P.1.* (Gama),1
1663,2021-08-01,Ago 2021,Nordeste,Piauí,Outros,AY.*+B.1.617.2 (Delta),3
1664,2021-08-01,Ago 2021,Nordeste,Piauí,Outros,P.1+P.1.* (Gama),15
1665,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.*+B.1.617.2 (Delta),56
1666,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1+P.1.* (Gama),12
1667,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,Outros,P.1+P.1.* (Gama),10
1668,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1669,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,P.1+P.1.* (Gama),29
1670,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,AY.*+B.1.617.2 (Delta),10
1671,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,P.1+P.1.* (Gama),57
1672,2021-08-01,Ago 2021,Norte,Amapá,Outros,AY.*+B.1.617.2 (Delta),1
1673,2021-08-01,Ago 2021,Norte,Amapá,Outros,P.1+P.1.* (Gama),1
1674,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),43
1675,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,Outras,3
1676,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),495
1677,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.*+B.1.617.2 (Delta),16
1678,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),81
1679,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1680,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,P.1+P.1.* (Gama),27
1681,2021-08-01,Ago 2021,Norte,Roraima,FIOCRUZ,P.1+P.1.* (Gama),72
1682,2021-08-01,Ago 2021,Norte,Tocantins,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1683,2021-08-01,Ago 2021,Norte,Tocantins,Outros,AY.*+B.1.617.2 (Delta),10
1684,2021-08-01,Ago 2021,Norte,Tocantins,Outros,P.1+P.1.* (Gama),33
1685,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.*+B.1.617.2 (Delta),212
1686,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1+P.1.* (Gama),60
1687,2021-08-01,Ago 2021,Sudeste,Espírito Santo,Outros,AY.*+B.1.617.2 (Delta),1
1688,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.*+B.1.617.2 (Delta),47
1689,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),1
1690,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1+P.1.* (Gama),33
1691,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),202
1692,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1+P.1.* (Gama),77
1693,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),338
1694,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1+P.1.* (Gama),34
1695,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,1
1696,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),1032
1697,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),2
1698,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),90
1699,2021-08-01,Ago 2021,Sudeste,São Paulo,FIOCRUZ,AY.*+B.1.617.2 (Delta),2
1700,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),3260
1701,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1,1
1702,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.28,1
1703,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),15
1704,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,Outras,17
1705,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),1661
1706,2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.*+B.1.617.2 (Delta),41
1707,2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1+P.1.* (Gama),33
1708,2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.*+B.1.617.2 (Delta),166
1709,2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1+P.1.* (Gama),52
1710,2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.*+B.1.617.2 (Delta),99
1711,2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,Outras,1
1712,2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1+P.1.* (Gama),22
1713,2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),67
1714,2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,P.1+P.1.* (Gama),25
1715,2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),128
1716,2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1+P.1.* (Gama),34
1717,2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.*+B.1.617.2 (Delta),9
1718,2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1+P.1.* (Gama),43
1719,2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.*+B.1.617.2 (Delta),206
1720,2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1+P.1.* (Gama),12
1721,2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.*+B.1.617.2 (Delta),173
1722,2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1+P.1.* (Gama),43
1723,2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.*+B.1.617.2 (Delta),222
1724,2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),82
1725,2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,AY.*+B.1.617.2 (Delta),27
1726,2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,P.1+P.1.* (Gama),5
1727,2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.*+B.1.617.2 (Delta),36
1728,2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1+P.1.* (Gama),6
1729,2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.*+B.1.617.2 (Delta),149
1730,2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,P.1+P.1.* (Gama),9
1731,2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.*+B.1.617.2 (Delta),283
1732,2021-09-01,Set 2021,Nordeste,Alagoas,Outros,P.1+P.1.* (Gama),19
1733,2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.*+B.1.617.2 (Delta),111
1734,2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,P.1+P.1.* (Gama),9
1735,2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.*+B.1.617.2 (Delta),173
1736,2021-09-01,Set 2021,Nordeste,Bahia,Outros,Outras,1
1737,2021-09-01,Set 2021,Nordeste,Bahia,Outros,P.1+P.1.* (Gama),8
1738,2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.*+B.1.617.2 (Delta),274
1739,2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1+P.1.* (Gama),50
1740,2021-09-01,Set 2021,Nordeste,Ceará,Outros,AY.*+B.1.617.2 (Delta),3
1741,2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,AY.*+B.1.617.2 (Delta),40
1742,2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,P.1+P.1.* (Gama),16
1743,2021-09-01,Set 2021,Nordeste,Maranhão,Outros,AY.*+B.1.617.2 (Delta),2
1744,2021-09-01,Set 2021,Nordeste,Maranhão,Outros,P.1+P.1.* (Gama),1
1745,2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),302
1746,2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,P.1+P.1.* (Gama),6
1747,2021-09-01,Set 2021,Nordeste,Paraíba,Outros,AY.*+B.1.617.2 (Delta),5
1748,2021-09-01,Set 2021,Nordeste,Paraíba,Outros,P.1+P.1.* (Gama),1
1749,2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),226
1750,2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,P.1+P.1.* (Gama),20
1751,2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.*+B.1.617.2 (Delta),53
1752,2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,P.1+P.1.* (Gama),7
1753,2021-09-01,Set 2021,Nordeste,Piauí,FIOCRUZ,AY.*+B.1.617.2 (Delta),6
1754,2021-09-01,Set 2021,Nordeste,Piauí,FIOCRUZ,P.1+P.1.* (Gama),6
1755,2021-09-01,Set 2021,Nordeste,Piauí,Outros,AY.*+B.1.617.2 (Delta),8
1756,2021-09-01,Set 2021,Nordeste,Piauí,Outros,P.1+P.1.* (Gama),2
1757,2021-09-01,Set 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.*+B.1.617.2 (Delta),113
1758,2021-09-01,Set 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1+P.1.* (Gama),1
1759,2021-09-01,Set 2021,Nordeste,Rio Grande do Norte,Outros,AY.*+B.1.617.2 (Delta),2
1760,2021-09-01,Set 2021,Nordeste,Sergipe,FIOCRUZ,AY.*+B.1.617.2 (Delta),25
1761,2021-09-01,Set 2021,Nordeste,Sergipe,FIOCRUZ,P.1+P.1.* (Gama),1
1762,2021-09-01,Set 2021,Nordeste,Sergipe,Outros,AY.*+B.1.617.2 (Delta),1
1763,2021-09-01,Set 2021,Norte,Acre,Outros,AY.*+B.1.617.2 (Delta),1
1764,2021-09-01,Set 2021,Norte,Amapá,FIOCRUZ,AY.*+B.1.617.2 (Delta),31
1765,2021-09-01,Set 2021,Norte,Amapá,FIOCRUZ,P.1+P.1.* (Gama),14
1766,2021-09-01,Set 2021,Norte,Amapá,Outros,AY.*+B.1.617.2 (Delta),6
1767,2021-09-01,Set 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),100
1768,2021-09-01,Set 2021,Norte,Amazonas,FIOCRUZ,Outras,1
1769,2021-09-01,Set 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),149
1770,2021-09-01,Set 2021,Norte,Pará,FIOCRUZ,AY.*+B.1.617.2 (Delta),68
1771,2021-09-01,Set 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),57
1772,2021-09-01,Set 2021,Norte,Pará,Outros,AY.*+B.1.617.2 (Delta),2
1773,2021-09-01,Set 2021,Norte,Rondônia,FIOCRUZ,AY.*+B.1.617.2 (Delta),49
1774,2021-09-01,Set 2021,Norte,Rondônia,FIOCRUZ,P.1+P.1.* (Gama),6
1775,2021-09-01,Set 2021,Norte,Roraima,Outros,P.1+P.1.* (Gama),4
1776,2021-09-01,Set 2021,Norte,Tocantins,FIOCRUZ,AY.*+B.1.617.2 (Delta),4
1777,2021-09-01,Set 2021,Norte,Tocantins,FIOCRUZ,P.1+P.1.* (Gama),2
1778,2021-09-01,Set 2021,Norte,Tocantins,Outros,AY.*+B.1.617.2 (Delta),16
1779,2021-09-01,Set 2021,Norte,Tocantins,Outros,P.1+P.1.* (Gama),8
1780,2021-09-01,Set 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.*+B.1.617.2 (Delta),293
1781,2021-09-01,Set 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1+P.1.* (Gama),7
1782,2021-09-01,Set 2021,Sudeste,Espírito Santo,Outros,AY.*+B.1.617.2 (Delta),6
1783,2021-09-01,Set 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.*+B.1.617.2 (Delta),116
1784,2021-09-01,Set 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1+P.1.* (Gama),20
1785,2021-09-01,Set 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),87
1786,2021-09-01,Set 2021,Sudeste,Minas Gerais,Outros,P.1+P.1.* (Gama),16
1787,2021-09-01,Set 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),159
1788,2021-09-01,Set 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),1170
1789,2021-09-01,Set 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),8
1790,2021-09-01,Set 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),5294
1791,2021-09-01,Set 2021,Sudeste,São Paulo,Outros,B.1.1,1
1792,2021-09-01,Set 2021,Sudeste,São Paulo,Outros,B.1.1.28,1
1793,2021-09-01,Set 2021,Sudeste,São Paulo,Outros,Outras,13
1794,2021-09-01,Set 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),269
1795,2021-09-01,Set 2021,Sul,Paraná,FIOCRUZ,AY.*+B.1.617.2 (Delta),174
1796,2021-09-01,Set 2021,Sul,Paraná,FIOCRUZ,P.1+P.1.* (Gama),2
1797,2021-09-01,Set 2021,Sul,Paraná,Outros,AY.*+B.1.617.2 (Delta),96
1798,2021-09-01,Set 2021,Sul,Paraná,Outros,P.1+P.1.* (Gama),4
1799,2021-09-01,Set 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.*+B.1.617.2 (Delta),103
1800,2021-09-01,Set 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1+P.1.* (Gama),2
1801,2021-09-01,Set 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),28
1802,2021-09-01,Set 2021,Sul,Rio Grande do Sul,Outros,Outras,1
1803,2021-09-01,Set 2021,Sul,Rio Grande do Sul,Outros,P.1+P.1.* (Gama),8
1804,2021-09-01,Set 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),162
1805,2021-09-01,Set 2021,Sul,Santa Catarina,FIOCRUZ,P.1+P.1.* (Gama),10
1806,2021-09-01,Set 2021,Sul,Santa Catarina,Outros,AY.*+B.1.617.2 (Delta),40
1807,2021-10-01,Out 2021,Centro-oeste,Distrito Federal,Outros,AY.*+B.1.617.2 (Delta),159
1808,2021-10-01,Out 2021,Centro-oeste,Distrito Federal,Outros,P.1+P.1.* (Gama),1
